CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,EstimatedCustomerValue,ValueSegment,ChurnProbability,RetentionPriorityScore,RiskLevel
51681,0,13.0,Mobile Phone,3,6.0,Credit Card,Male,2.0,5,Laptop & Accessory,1,Married,3,1,22.0,1.0,1.0,2.0,174.57,174.57,Low Value,0.005,0.013714347012014355,Low Risk
51682,1,9.0,Phone,1,14.0,UPI,Male,3.0,5,Mobile,5,Married,2,1,11.0,0.0,1.0,7.0,121.19,121.19,Low Value,0.885,0.626591004836948,High Risk
51683,0,2.0,Phone,1,15.0,UPI,Male,1.0,4,Mobile Phone,1,Single,1,0,17.0,1.0,2.0,2.0,139.83,279.66,Medium Value,0.03,0.03736331721017319,Low Risk
51684,0,3.0,Mobile Phone,3,11.0,E wallet,Female,1.0,4,Laptop & Accessory,3,Married,2,0,13.0,1.0,1.0,2.0,161.18,161.18,Low Value,0.005,0.012930878452176628,Low Risk
51685,0,0.0,Mobile Phone,3,14.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Married,2,0,18.0,0.0,1.0,7.0,162.14,162.14,Low Value,0.055,0.04798704946169449,Low Risk
51686,0,10.0,Mobile Phone,1,11.0,Credit Card,Male,3.0,3,Laptop & Accessory,1,Married,8,0,16.0,1.0,1.0,4.0,163.47,163.47,Low Value,0.0,0.009564869714464035,
51687,0,11.0,Mobile Phone,1,21.0,Debit Card,Male,3.0,4,Fashion,1,Married,1,1,14.0,2.0,2.0,3.0,215.10000000000002,430.20000000000005,Medium Value,0.005,0.02867163364019348,Low Risk
51688,0,4.0,Mobile Phone,1,13.0,Credit Card,Female,2.0,3,Fashion,1,Single,2,1,14.0,4.0,4.0,10.0,171.43,685.72,High Value,0.02,0.05412248400686535,Low Risk
51689,0,2.0,Mobile Phone,3,16.0,E wallet,Female,2.0,4,Laptop & Accessory,4,Married,2,1,14.0,1.0,1.0,7.0,182.68,182.68,Low Value,0.015,0.02118887501950382,Low Risk
51690,0,8.0,Mobile Phone,1,11.0,COD,Male,3.0,3,Fashion,4,Single,1,0,13.0,1.0,1.0,13.0,180.95,180.95,Low Value,0.015,0.021087650179435168,Low Risk
51691,0,0.0,Phone,1,32.0,Debit Card,Male,3.0,3,Mobile,1,Married,2,0,12.0,0.0,1.0,2.0,129.04,129.04,Low Value,0.02,0.021550319862693085,Low Risk
51692,0,14.0,Mobile Phone,1,12.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Single,7,1,15.0,1.0,1.0,2.0,160.32,160.32,Low Value,0.015,0.019880558589483538,Low Risk
51693,0,20.0,Computer,3,10.0,CC,Male,3.0,3,Laptop & Accessory,3,Single,4,0,19.0,0.0,1.0,0.0,129.76,129.76,Low Value,0.025,0.025092448119831485,Low Risk
51694,0,15.0,Mobile Phone,1,29.0,Debit Card,Female,2.0,3,Grocery,1,Single,3,0,14.0,0.0,2.0,0.0,259.92,519.84,High Value,0.01,0.03741660165392417,Low Risk
51695,0,2.0,Computer,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,2,0,14.0,1.0,1.0,2.0,146.49,146.49,Low Value,0.0,0.008571344983616789,
51696,0,15.0,Phone,2,8.0,COD,Male,3.0,3,Mobile,3,Married,1,1,11.0,1.0,1.0,0.0,126.96000000000001,126.96000000000001,Low Value,0.045,0.03892861600873771,Low Risk
51697,0,5.0,Phone,1,14.0,CC,Female,3.0,3,Mobile,4,Married,2,0,13.0,0.0,1.0,7.0,123.69999999999999,123.69999999999999,Low Value,0.025,0.02473786862224996,Low Risk
51698,0,21.0,Mobile Phone,3,35.0,Credit Card,Female,3.0,3,Fashion,3,Married,4,0,21.0,0.0,1.0,3.0,225.04000000000002,225.04000000000002,Low Value,0.01,0.02016742081447964,Low Risk
51699,0,10.0,Mobile Phone,1,12.0,Credit Card,Male,2.0,1,Laptop & Accessory,5,Married,5,1,13.0,6.0,6.0,7.0,159.74,958.44,High Value,0.03,0.07707973162739898,Low Risk
51700,0,3.0,Computer,3,31.0,COD,Female,2.0,3,Laptop & Accessory,3,Married,8,1,12.0,2.0,2.0,2.0,147.36,294.72,Medium Value,0.07,0.06624449992198471,Low Risk
51701,0,0.0,Mobile Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,2,0,17.0,0.0,7.0,7.0,152.96,1070.72,High Value,0.075,0.11514939928225931,Low Risk
51702,0,15.0,Mobile Phone,1,8.0,UPI,Male,3.0,4,Laptop & Accessory,1,Single,4,0,23.0,1.0,1.0,0.0,167.81,167.81,Low Value,0.005,0.013318809486659384,Low Risk
51703,1,9.0,Computer,3,6.0,Cash on Delivery,Female,3.0,4,Mobile,4,Single,2,1,11.0,1.0,1.0,2.0,121.74000000000001,121.74000000000001,Low Value,0.875,0.6196231861444843,High Risk
51704,0,9.0,Computer,3,6.0,Credit Card,Female,2.0,3,Laptop & Accessory,1,Single,5,0,15.0,1.0,1.0,0.0,166.53,166.53,Low Value,0.005,0.013243914807302231,Low Risk
51705,0,9.0,Computer,3,9.0,Credit Card,Male,2.0,4,Fashion,1,Married,5,0,11.0,0.0,1.0,12.0,196.99,196.99,Low Value,0.03,0.0325261741301295,Low Risk
51706,0,30.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Married,3,0,11.0,0.0,1.0,2.0,167.55,167.55,Low Value,0.025,0.027303596504914963,Low Risk
51707,0,9.0,Phone,1,16.0,Debit Card,Female,2.0,1,Mobile,3,Married,4,1,13.0,0.0,1.0,7.0,122.13,122.13,Low Value,0.055,0.04564600561710095,Low Risk
51708,0,0.0,Computer,3,14.0,CC,Male,2.0,3,Mobile,1,Single,2,0,24.0,2.0,2.0,2.0,126.1,252.2,Low Value,0.065,0.060256592292089246,Low Risk
51709,1,0.0,Phone,3,11.0,E wallet,Female,3.0,3,Mobile,3,Single,2,1,13.0,0.0,1.0,0.0,128.51,128.51,Low Value,0.94,0.6655193087845217,High Risk
51710,0,10.0,Phone,1,16.0,CC,Female,3.0,3,Mobile,5,Married,7,0,20.0,1.0,1.0,3.0,134.52,134.52,Low Value,0.01,0.014870962708690904,Low Risk
51711,0,19.0,Computer,1,13.0,Credit Card,Female,1.0,3,Laptop & Accessory,3,Married,3,0,14.0,1.0,1.0,0.0,152.58,152.58,Low Value,0.005,0.012427679825245749,Low Risk
51712,1,4.0,Computer,3,10.0,E wallet,Male,2.0,3,Laptop & Accessory,4,Single,2,0,18.0,4.0,7.0,7.0,193.55,1354.8500000000001,High Value,0.825,0.6567742627555,High Risk
51713,0,23.0,Mobile Phone,1,16.0,Cash on Delivery,Male,3.0,4,Fashion,1,Single,7,0,15.0,1.0,1.0,3.0,204.96,204.96,Low Value,0.035,0.03649251053206429,Low Risk
51714,1,3.0,Mobile Phone,3,28.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Married,3,1,12.0,1.0,1.0,0.0,163.8,163.8,Low Value,0.765,0.5450841784989858,High Risk
51715,0,4.0,Phone,1,14.0,Debit Card,Male,2.0,4,Mobile,4,Single,1,1,16.0,2.0,2.0,2.0,126.57,253.14,Low Value,0.05,0.04981159307224216,Low Risk
51716,1,0.0,Phone,3,18.0,Debit Card,Female,3.0,1,Mobile,4,Single,2,0,15.0,0.0,1.0,0.0,127.16,127.16,Low Value,0.875,0.6199403183023872,High Risk
51717,0,9.0,Phone,1,29.0,Debit Card,Male,2.0,3,Mobile,1,Single,10,0,16.0,0.0,1.0,2.0,122.00999999999999,122.00999999999999,Low Value,0.05,0.04213898424091121,Low Risk
51718,0,8.0,Mobile Phone,1,15.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,10,0,19.0,0.0,1.0,0.0,165.4,165.4,Low Value,0.01,0.01667779684818224,Low Risk
51719,0,0.0,Phone,1,6.0,Credit Card,Male,2.0,3,Mobile Phone,4,Married,2,0,11.0,0.0,1.0,4.0,138.16,138.16,Low Value,0.02,0.02208394445311281,Low Risk
51720,0,1.0,Mobile Phone,3,15.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Single,2,0,16.0,1.0,1.0,7.0,152.53,152.53,Low Value,0.01,0.01592475425183336,Low Risk
51721,0,22.0,Mobile Phone,1,13.0,UPI,Male,2.0,4,Fashion,3,Single,9,0,24.0,1.0,1.0,3.0,209.64999999999998,209.64999999999998,Low Value,0.025,0.029766929318146354,Low Risk
51722,0,24.0,Phone,3,20.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,5,0,11.0,1.0,1.0,7.0,149.36,149.36,Low Value,0.0,0.008739272897487908,
51723,0,9.0,Phone,1,14.0,Debit Card,Female,3.0,3,Mobile,3,Married,5,0,13.0,2.0,2.0,2.0,125.43,250.86,Low Value,0.01,0.02167818692463723,Low Risk
51724,1,0.0,Computer,3,25.0,E wallet,Male,3.0,1,Laptop & Accessory,1,Single,9,1,13.0,0.0,1.0,4.0,153.04,153.04,Low Value,0.955,0.6774545951006397,High Risk
51725,0,28.0,Mobile Phone,1,8.0,Debit Card,Female,3.0,3,Grocery,1,Single,3,1,13.0,1.0,1.0,2.0,266.59,266.59,Low Value,0.005,0.019098572320174752,Low Risk
51726,0,0.0,Phone,3,16.0,E wallet,Female,3.0,3,Laptop & Accessory,3,Married,2,1,12.0,0.0,1.0,3.0,142.6,142.6,Low Value,0.155,0.11684373537213294,Low Risk
51727,0,3.0,Phone,3,14.0,COD,Male,3.0,3,Mobile,4,Married,2,0,18.0,1.0,1.0,0.0,124.75999999999999,124.75999999999999,Low Value,0.035,0.031799890778592604,Low Risk
51728,1,0.0,Computer,1,9.0,COD,Male,3.0,3,Mobile,5,Single,1,0,22.0,0.0,1.0,4.0,131.02,131.02,Low Value,0.605,0.43116617256982365,Medium Risk
51729,0,9.0,Phone,1,17.0,CC,Female,2.0,3,Mobile,4,Married,2,0,13.0,1.0,1.0,2.0,122.44,122.44,Low Value,0.005,0.010664144172257762,Low Risk
51730,0,9.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,4,Fashion,3,Married,2,0,13.0,8.0,9.0,0.0,175.96,1583.64,High Value,0.055,0.13116110157590888,Low Risk
51731,1,9.0,Computer,1,10.0,COD,Male,2.0,3,Mobile,1,Single,10,1,23.0,1.0,1.0,0.0,122.85,122.85,Low Value,0.86,0.6091881338742393,High Risk
51732,0,10.0,Phone,1,20.0,Debit Card,Female,3.0,3,Mobile,5,Married,2,0,12.0,10.0,12.0,17.0,130.34,1564.08,High Value,0.055,0.13001661725698235,Low Risk
51733,0,13.0,Mobile Phone,3,8.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Married,8,0,12.0,0.0,1.0,3.0,157.15,157.15,Low Value,0.015,0.019695077235138088,Low Risk
51734,0,15.0,Phone,1,14.0,Debit Card,Female,3.0,3,Mobile,5,Married,4,0,16.0,0.0,1.0,2.0,125.75999999999999,125.75999999999999,Low Value,0.0,0.007358402246840381,
51735,0,10.0,Phone,1,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Single,3,1,12.0,0.0,1.0,1.0,141.97,141.97,Low Value,0.055,0.046806873147136836,Low Risk
51736,0,16.0,Mobile Phone,1,18.0,Debit Card,Male,2.0,4,Grocery,4,Married,2,0,11.0,3.0,2.0,9.0,243.36,486.72,High Value,0.0,0.02847870182555781,
51737,0,13.0,Phone,1,8.0,CC,Female,3.0,4,Laptop & Accessory,3,Married,7,0,22.0,1.0,1.0,0.0,134.48,134.48,Low Value,0.005,0.011368622249960991,Low Risk
51738,0,27.0,Mobile Phone,1,11.0,Credit Card,Male,2.0,3,Others,5,Married,5,0,15.0,1.0,1.0,2.0,294.06,294.06,Medium Value,0.005,0.020705882352941178,Low Risk
51739,0,7.0,Computer,3,10.0,E wallet,Female,3.0,3,Laptop & Accessory,3,Married,10,0,15.0,0.0,1.0,2.0,165.38,165.38,Low Value,0.03,0.030676626618817288,Low Risk
51740,0,4.0,Phone,1,13.0,Credit Card,Female,2.0,3,Laptop & Accessory,5,Married,2,0,12.0,3.0,3.0,12.0,143.06,429.18,Medium Value,0.01,0.03211195194258075,Low Risk
51741,0,9.0,Computer,1,27.0,CC,Male,3.0,3,Mobile,1,Married,8,0,20.0,1.0,1.0,2.0,122.58000000000001,122.58000000000001,Low Value,0.015,0.01767233577781245,Low Risk
51742,0,16.0,Phone,1,14.0,UPI,Female,3.0,3,Laptop & Accessory,3,Married,5,1,14.0,1.0,1.0,2.0,145.22,145.22,Low Value,0.005,0.011997035418942113,Low Risk
51743,0,0.0,Phone,3,10.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Single,2,1,11.0,0.0,1.0,3.0,144.87,144.87,Low Value,0.135,0.10297655640505539,Low Risk
51744,0,10.0,Computer,1,31.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,4,1,15.0,4.0,10.0,7.0,144.49,1444.9,High Value,0.005,0.08804322047121237,Low Risk
51745,0,9.0,Phone,1,6.0,Debit Card,Male,3.0,4,Mobile,5,Married,2,0,12.0,3.0,3.0,2.0,122.18,366.54,Medium Value,0.02,0.03544679357154002,Low Risk
51746,0,12.0,Computer,1,6.0,Debit Card,Male,2.0,3,Others,3,Married,2,1,14.0,0.0,1.0,6.0,291.97,291.97,Medium Value,0.0,0.017083593384303326,
51747,0,29.0,Computer,3,12.0,Debit Card,Female,2.0,1,Grocery,5,Married,10,0,11.0,6.0,2.0,7.0,232.12,464.24,High Value,0.01,0.03416336401934779,Low Risk
51748,0,3.0,Mobile Phone,3,18.0,COD,Female,2.0,3,Laptop & Accessory,3,Single,1,0,11.0,3.0,4.0,4.0,165.77,663.08,High Value,0.025,0.05629778436573568,Low Risk
51749,0,14.0,Mobile Phone,3,6.0,E wallet,Male,2.0,1,Fashion,5,Married,2,0,16.0,1.0,1.0,7.0,183.92,183.92,Low Value,0.01,0.017761429240131063,Low Risk
51750,0,1.0,Phone,1,23.0,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,2,0,12.0,0.0,1.0,8.0,145.58,145.58,Low Value,0.04,0.03651809954751131,Low Risk
51751,1,0.0,Phone,1,9.0,Credit Card,Male,3.0,3,Mobile Phone,5,Married,6,0,13.0,1.0,1.0,2.0,140.31,140.31,Low Value,0.795,0.5647097441098455,High Risk
51752,0,25.0,Mobile Phone,1,9.0,Credit Card,Male,2.0,4,Fashion,3,Married,3,1,14.0,1.0,1.0,4.0,179.69,179.69,Low Value,0.0,0.010513925729442972,
51753,0,18.0,Phone,1,14.0,Debit Card,Male,3.0,3,Mobile,1,Married,4,0,21.0,0.0,1.0,2.0,126.53999999999999,126.53999999999999,Low Value,0.01,0.014404041192073645,Low Risk
51754,0,25.0,Mobile Phone,1,10.0,Debit Card,Female,1.0,3,Grocery,1,Married,3,0,13.0,1.0,1.0,4.0,265.55,265.55,Low Value,0.0,0.015537720393197067,
51755,0,15.0,Computer,1,35.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,3,0,11.0,1.0,1.0,2.0,145.56,145.56,Low Value,0.0,0.008516929318146356,
51756,0,3.0,Mobile Phone,1,8.0,Debit Card,Female,2.0,5,Laptop & Accessory,1,Single,3,0,20.0,1.0,1.0,2.0,160.91,160.91,Low Value,0.035,0.03391508035574973,Low Risk
51757,0,30.0,Mobile Phone,1,13.0,Debit Card,Female,2.0,3,Others,5,Married,6,0,15.0,1.0,11.0,10.0,295.66,3252.26,High Value,0.005,0.1937945077235138,Low Risk
51758,0,19.0,Phone,1,24.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Married,3,0,14.0,1.0,1.0,8.0,148.1,148.1,Low Value,0.0,0.00866554844749571,
51759,0,15.0,Computer,1,34.0,COD,Female,2.0,4,Laptop & Accessory,1,Married,1,0,11.0,0.0,1.0,4.0,145.23,145.23,Low Value,0.025,0.025997620533624588,Low Risk
51760,1,0.0,Phone,3,6.0,COD,Female,3.0,3,Mobile,4,Single,2,1,16.0,0.0,1.0,4.0,132.02,132.02,Low Value,0.895,0.6342246840380714,High Risk
51761,1,0.0,Computer,3,14.0,E wallet,Female,2.0,5,Mobile,3,Married,1,0,16.0,0.0,1.0,0.0,123.50999999999999,123.50999999999999,Low Value,0.94,0.6652267514432828,High Risk
51762,0,9.0,Computer,1,8.0,Debit Card,Male,2.0,3,Mobile Phone,1,Married,2,1,23.0,1.0,1.0,0.0,117.02000000000001,117.02000000000001,Low Value,0.225,0.1643470120143548,Low Risk
51763,0,13.0,Mobile Phone,3,8.0,Debit Card,Female,3.0,3,Others,3,Married,1,0,14.0,1.0,1.0,12.0,280.41,280.41,Medium Value,0.0,0.016407200811359025,
51764,0,0.0,Phone,1,29.0,Debit Card,Female,3.0,3,Mobile,1,Married,2,0,22.0,0.0,1.0,2.0,128.86,128.86,Low Value,0.02,0.021539787798408486,Low Risk
51765,0,9.0,Computer,1,9.0,Debit Card,Male,2.0,3,Mobile,1,Married,5,0,15.0,1.0,1.0,4.0,120.97,120.97,Low Value,0.065,0.05257813231393353,Low Risk
51766,0,2.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Fashion,3,Married,2,0,18.0,0.0,1.0,3.0,219.35000000000002,219.35000000000002,Low Value,0.015,0.023334490560149787,Low Risk
51767,1,0.0,Phone,1,14.0,COD,Female,3.0,4,Mobile,4,Married,6,0,16.0,1.0,1.0,1.0,125.46000000000001,125.46000000000001,Low Value,0.81,0.574340848806366,High Risk
51768,1,0.0,Phone,2,14.0,COD,Male,2.0,4,Mobile,1,Single,2,0,12.0,0.0,1.0,0.0,125.63999999999999,125.63999999999999,Low Value,0.465,0.33285138087065064,Medium Risk
51769,0,3.0,Computer,3,28.0,UPI,Female,3.0,3,Fashion,5,Married,1,0,11.0,3.0,7.0,8.0,184.12,1288.8400000000001,High Value,0.01,0.08241192073646436,Low Risk
51770,0,30.0,Mobile Phone,3,35.0,E wallet,Male,2.0,4,Grocery,1,Married,4,0,12.0,1.0,2.0,0.0,241.18,482.36,High Value,0.015,0.038723591823997504,Low Risk
51771,0,23.0,Mobile Phone,1,35.0,Debit Card,Male,2.0,4,Grocery,3,Married,1,0,15.0,1.0,15.0,7.0,270.46,4056.8999999999996,High Value,0.01,0.24437517553440471,Low Risk
51772,0,3.0,Computer,1,14.0,CC,Female,2.0,3,Mobile,1,Single,1,0,14.0,1.0,6.0,7.0,125.63999999999999,753.8399999999999,High Value,0.0,0.04410828522390388,
51773,0,30.0,Computer,3,34.0,E wallet,Female,3.0,4,Fashion,5,Married,5,0,19.0,3.0,13.0,11.0,202.66,2634.58,High Value,0.075,0.20665314401622717,Low Risk
51774,0,20.0,Mobile Phone,1,8.0,Credit Card,Female,3.0,3,Laptop & Accessory,1,Married,6,0,13.0,0.0,1.0,4.0,150.7,150.7,Low Value,0.015,0.01931767826493993,Low Risk
51775,0,19.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,3,Grocery,3,Married,7,0,13.0,1.0,1.0,1.0,278.61,278.61,Low Value,0.0,0.016301880168513028,
51776,0,8.0,Phone,1,28.0,Debit Card,Male,2.0,5,Mobile Phone,3,Single,1,0,15.0,1.0,4.0,3.0,142.3,569.2,High Value,0.035,0.057804727726634426,Low Risk
51777,0,27.0,Phone,1,5.0,Debit Card,Female,2.0,3,Laptop & Accessory,3,Single,8,0,11.0,0.0,1.0,0.0,137.8,137.8,Low Value,0.065,0.05356288032454361,Low Risk
51778,0,7.0,Phone,1,8.0,Debit Card,Male,3.0,4,Mobile,3,Married,4,0,12.0,3.0,5.0,7.0,127.68,638.4000000000001,High Value,0.01,0.04435372132938056,Low Risk
51779,0,5.0,Mobile Phone,3,16.0,E wallet,Female,3.0,4,Fashion,1,Married,3,1,19.0,0.0,1.0,2.0,190.71,190.71,Low Value,0.04,0.039158722109533466,Low Risk
51780,0,4.0,Mobile Phone,1,15.0,Debit Card,Male,2.0,3,Fashion,4,Married,2,0,25.0,0.0,1.0,8.0,206.48000000000002,206.48000000000002,Low Value,0.005,0.015581447963800905,Low Risk
51781,1,0.0,Mobile Phone,1,21.0,Credit Card,Male,2.0,3,Fashion,3,Married,8,1,12.0,3.0,2.0,7.0,236.10000000000002,472.20000000000005,High Value,0.945,0.6891291153066,High Risk
51782,1,0.0,Phone,1,16.0,CC,Male,2.0,5,Mobile,1,Married,8,0,13.0,0.0,1.0,3.0,134.08,134.08,Low Value,0.89,0.6308452176626619,High Risk
51783,0,3.0,Phone,3,13.0,E wallet,Male,3.0,3,Mobile,4,Single,1,0,14.0,0.0,1.0,2.0,129.83,129.83,Low Value,0.075,0.06009654392260883,Low Risk
51784,0,8.0,Mobile Phone,1,22.0,Debit Card,Male,3.0,3,Fashion,3,Married,5,1,12.0,0.0,1.0,0.0,176.32,176.32,Low Value,0.025,0.027816742081447965,Low Risk
51785,1,0.0,Computer,1,26.0,Debit Card,Male,3.0,3,Fashion,3,Married,4,0,12.0,1.0,1.0,0.0,198.24,198.24,Low Value,0.925,0.6590993134654392,High Risk
51786,1,0.0,Computer,2,29.0,UPI,Female,2.0,3,Fashion,5,Married,10,1,15.0,1.0,1.0,2.0,199.5,199.5,Low Value,0.93,0.6626730379154314,High Risk
51787,0,9.0,Computer,1,11.0,UPI,Male,3.0,3,Mobile,3,Married,5,0,17.0,0.0,2.0,0.0,120.93,241.86,Low Value,0.025,0.03165158371040724,Low Risk
51788,0,9.0,Computer,3,16.0,Credit Card,Male,2.0,3,Fashion,1,Single,2,0,14.0,8.0,9.0,7.0,199.8,1798.2,High Value,0.065,0.1507153222031518,Low Risk
51789,1,0.0,Computer,1,10.0,COD,Male,3.0,4,Mobile Phone,3,Single,6,0,16.0,0.0,1.0,2.0,138.94,138.94,Low Value,0.95,0.673129583398346,High Risk
51790,0,21.0,Phone,3,8.0,E wallet,Female,2.0,3,Laptop & Accessory,1,Married,3,0,14.0,6.0,6.0,7.0,140.51,843.06,High Value,0.03,0.07032867842097051,Low Risk
51791,0,28.0,Mobile Phone,3,24.0,Debit Card,Female,2.0,3,Grocery,4,Single,4,0,23.0,1.0,7.0,8.0,268.35,1878.4500000000003,High Value,0.0,0.10991086753003591,
51792,0,14.0,Computer,3,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,8,0,14.0,0.0,1.0,10.0,162.3,162.3,Low Value,0.02,0.023496411296614138,Low Risk
51793,0,8.0,Phone,3,6.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Married,10,0,11.0,0.0,6.0,9.0,147.17,883.02,High Value,0.03,0.07266679669215166,Low Risk
51794,0,13.0,Mobile Phone,1,12.0,Debit Card,Female,3.0,3,Grocery,3,Single,8,0,15.0,4.0,2.0,13.0,232.37,464.74,High Value,0.01,0.03419261975347168,Low Risk
51795,0,12.0,Computer,1,14.0,Debit Card,Female,2.0,3,Mobile Phone,3,Married,2,0,11.0,1.0,1.0,7.0,137.55,137.55,Low Value,0.015,0.018548252457481665,Low Risk
51796,0,4.0,Mobile Phone,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Single,5,1,13.0,1.0,1.0,5.0,165.82,165.82,Low Value,0.075,0.06220237166484631,Low Risk
51797,0,15.0,Mobile Phone,1,30.0,Credit Card,Male,2.0,3,Fashion,5,Married,2,1,21.0,5.0,5.0,8.0,174.06,870.3,High Value,0.055,0.08942253081603993,Low Risk
51798,0,18.0,Phone,3,8.0,UPI,Male,3.0,3,Laptop & Accessory,4,Married,1,0,19.0,3.0,3.0,7.0,148.05,444.15000000000003,Medium Value,0.0,0.025987868622249964,
51799,1,0.0,Computer,2,23.0,Debit Card,Female,3.0,3,Mobile,3,Married,1,1,11.0,0.0,1.0,0.0,127.41,127.41,Low Value,0.895,0.6339549461694491,High Risk
51800,0,2.0,Phone,1,25.0,COD,Male,2.0,3,Laptop & Accessory,1,Married,5,0,12.0,1.0,1.0,2.0,142.62,142.62,Low Value,0.005,0.011844905601497894,Low Risk
51801,0,6.0,Mobile Phone,1,6.0,Credit Card,Female,3.0,1,Grocery,3,Married,5,0,19.0,1.0,1.0,5.0,261.84,261.84,Low Value,0.01,0.02232064284599781,Low Risk
51802,0,4.0,Mobile Phone,3,13.0,Debit Card,Male,2.0,4,Fashion,1,Married,10,0,21.0,1.0,1.0,3.0,215.57,215.57,Low Value,0.105,0.0861133172101732,Low Risk
51803,1,9.0,Computer,3,11.0,E wallet,Male,3.0,3,Mobile Phone,4,Single,2,1,14.0,1.0,1.0,0.0,118.78,118.78,Low Value,0.93,0.657949992198471,High Risk
51804,0,13.0,Computer,3,34.0,UPI,Male,2.0,5,Fashion,5,Married,4,0,15.0,0.0,1.0,3.0,209.32,209.32,Low Value,0.005,0.01574762053362459,Low Risk
51805,0,14.0,Computer,1,8.0,UPI,Female,3.0,4,Laptop & Accessory,3,Single,3,1,17.0,0.0,1.0,7.0,168.11,168.11,Low Value,0.06,0.051836362927133714,Low Risk
51806,0,0.0,Phone,3,35.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Married,6,0,12.0,0.0,1.0,0.0,143.06,143.06,Low Value,0.1,0.07837065064752691,Low Risk
51807,0,8.0,Phone,3,6.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Single,2,0,16.0,1.0,1.0,3.0,148.59,148.59,Low Value,0.01,0.015694219066937118,Low Risk
51808,0,7.0,Mobile Phone,3,27.0,Debit Card,Male,3.0,1,Laptop & Accessory,1,Single,2,0,12.0,0.0,5.0,7.0,153.37,766.85,High Value,0.02,0.05886951942580746,Low Risk
51809,1,0.0,Phone,1,14.0,COD,Male,3.0,5,Mobile,1,Single,2,1,18.0,0.0,1.0,0.0,123.4,123.4,Low Value,0.96,0.6792203151817756,High Risk
51810,0,10.0,Mobile Phone,1,6.0,COD,Female,2.0,3,Fashion,1,Single,5,0,17.0,1.0,1.0,2.0,174.91,174.91,Low Value,0.005,0.013734240911218599,Low Risk
51811,0,19.0,Computer,1,24.0,Credit Card,Female,2.0,3,Fashion,3,Married,6,0,11.0,0.0,1.0,2.0,205.27,205.27,Low Value,0.04,0.040010649087221094,Low Risk
51812,0,14.0,Mobile Phone,3,8.0,Debit Card,Female,3.0,3,Grocery,5,Married,8,0,16.0,1.0,11.0,8.0,265.95,2925.45,High Value,0.01,0.17817237478545794,Low Risk
51813,0,10.0,Computer,3,15.0,Credit Card,Male,3.0,3,Fashion,4,Married,2,0,13.0,1.0,7.0,7.0,188.34,1318.38,High Value,0.01,0.08414034950850366,Low Risk
51814,0,25.0,Mobile Phone,1,12.0,COD,Male,3.0,3,Laptop & Accessory,5,Married,4,1,12.0,2.0,6.0,9.0,155.77,934.6200000000001,High Value,0.0,0.05468598845373694,
51815,1,0.0,Computer,3,17.0,UPI,Male,2.0,1,Laptop & Accessory,3,Married,9,0,12.0,1.0,1.0,2.0,147.07,147.07,Low Value,0.82,0.5826052816352004,High Risk
51816,0,0.0,Computer,3,14.0,CC,Male,2.0,3,Mobile,1,Married,1,0,13.0,1.0,2.0,1.0,124.0,248.0,Low Value,0.085,0.07401084412544859,Low Risk
51817,0,11.0,Mobile Phone,1,16.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,4,0,19.0,0.0,1.0,0.0,198.24,198.24,Low Value,0.01,0.018599313465439228,Low Risk
51818,0,10.0,Mobile Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,4,Married,7,0,12.0,4.0,4.0,3.0,164.47,657.88,High Value,0.005,0.04199352473084725,Low Risk
51819,0,22.0,Mobile Phone,1,24.0,Debit Card,Male,2.0,4,Others,3,Married,2,1,15.0,1.0,1.0,9.0,295.02,295.02,Medium Value,0.0,0.01726205336245904,
